rs value	gene name
rs181129802	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs139123719	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184785528	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs114714564	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs149927790	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs116841323	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs145139031	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs4824146	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188170389	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs74751306	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs180924914	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs144636504	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185447436	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs114255069	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs114612053	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190945041	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs147869659	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs141652490	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs41281541	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs116731277	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs143689706	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs148111223	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs114543782	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs116526390	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs115969873	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs117541098	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs186916646	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs11374596	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs8140014	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs191610930	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs183064538	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185542738	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs115510950	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs116062407	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190247960	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs182138894	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs2076713	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs72322846	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs79468232	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs5771001	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs186826803	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs141069501	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs4824117	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs116608491	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs114026853	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs150239952	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs139035064	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs114603288	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs193244777	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs183924682	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188479554	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs111582238	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs76745123	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs35113353	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs4824118	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs192944376	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs145945746	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184024201	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188615391	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs4824119	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs4824148	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs117630453	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs138504849	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs191869995	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs149273174	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs183762299	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188431484	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs182221661	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs4824149	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs11703111	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs187185023	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs144514647	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190113301	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs181680815	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185987580	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190102719	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs148427941	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs76759481	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs142630172	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs182680168	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs114381788	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs147184306	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs73441477	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs8137142	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs78192984	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184920088	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs144471883	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs147879775	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs2281439	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs60676514	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs58335489	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs140467558	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs6010085	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs116389476	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs145271501	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190798895	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs2073277	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs149160974	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs183944303	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs2073278	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188834281	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs193286276	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs146838312	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs182956712	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs73891245	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs187672163	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs191739086	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184199324	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs145856921	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs77064034	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs78720833	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs189264729	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs2236030	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs2073279	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs192396880	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184628914	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs115010488	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs112686399	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190305758	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs150290971	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs182040598	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs137999607	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs743039	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs114880473	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs111456575	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs140466449	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs79074954	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs147443639	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs148476098	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185841122	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs77845866	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188976869	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs181039489	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs73441480	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs114122989	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs116404506	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs151027707	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs5771037	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs139798340	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs143643893	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs115909095	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185565635	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs9617014	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs117506960	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs41281539	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs180800708	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs186195921	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs5771039	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs191952407	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs146850293	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs114559495	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs183532262	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs187374898	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs140685560	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs115504996	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs145789102	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs146643317	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs77398337	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs76504909	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190641961	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs9617015	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs77142290	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs143458261	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs5771040	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs147503104	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs141688800	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs7288715	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs138720743	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs142820111	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs182564791	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs187926741	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs192972058	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184348401	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs147401087	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188038325	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs5771041	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs139208738	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs114888956	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs115435450	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs149528827	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs116312398	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs76515527	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs115749423	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs2076714	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs192339446	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs184723910	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs76137009	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188834896	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs143576749	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs181592998	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185420687	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs146830316	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs74869804	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs139595182	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs114780205	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs189477506	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs181593551	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs144436091	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs5771042	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs151080111	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs62241892	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs141100839	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs149841428	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185916020	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs145862488	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs142011499	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs79033154	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs189874764	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs117385009	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs181765196	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs186499345	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs190494661	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs7290433	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs138759767	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs74455729	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188852156	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs191154565	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs12628196	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs7290903	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs183315026	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs187441948	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs117163826	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs146989767	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs6010102	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs148021361	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs6010103	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs115441766	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs7286288	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs191369963	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs141791402	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs1983679	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs41280563	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs74959209	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs115523944	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184578601	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs187706496	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs79658113	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs9616852	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs192615096	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185155752	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs116116320	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs55787804	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs73172226	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190399865	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs12484842	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs141981810	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs55996881	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs146296612	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs79598073	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs181119353	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs5771044	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs144245649	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs79257539	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs144343946	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs148782052	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs142403808	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
