rs value	gene name
rs35033752	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192271533	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142340229	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184758367	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144762236	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs5771086	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs57262148	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13057433	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76682367	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13054483	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs112833168	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71318808	N/A
rs189965434	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs151269819	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs192261959	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs140564205	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs114396996	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs184530390	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs73893128	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs17013173	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs189347010	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs181924406	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs79598723	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs150447838	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs185921944	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs189034758	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs73187226	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs760753	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs181748678	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs138334769	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs3747938	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs186260170	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs3747939	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs117653034	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs17781047	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145162130	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191488234	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs55925167	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs1109823	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs137906560	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142337645	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144704425	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs180766294	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186100701	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190735878	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183213624	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs58643837	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2272841	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149143559	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs2272842	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183806586	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2272843	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs187838910	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148213119	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141267497	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150761060	"<dd>
<span>MOV10L1 : Non Coding Transcript Variant</span>
</dd>"
rs143777373	"<dd>
<span>MOV10L1 : 500B Downstream Variant</span>
</dd>"
rs147216066	"<dd>
<span>MOV10L1 : 500B Downstream Variant</span>
</dd>"
rs192951741	"<dd>
<span>MOV10L1 : 500B Downstream Variant</span>
</dd>"
rs3818122	"<dd>
<span>MOV10L1 : 500B Downstream Variant</span>
</dd>"
rs184100100	"<dd>
<span>MOV10L1 : 500B Downstream Variant</span>
</dd>"
rs730341	"<dd>
<span>MOV10L1 : 500B Downstream Variant</span>
</dd>"
rs144595634	"<dd>
<span>MOV10L1 : 500B Downstream Variant</span>
</dd>"
rs17013190	"<dd>
<div class=""gray"">None</div>
</dd>"
rs145771230	"<dd>
<div class=""gray"">None</div>
</dd>"
rs148524512	"<dd>
<div class=""gray"">None</div>
</dd>"
rs730342	"<dd>
<div class=""gray"">None</div>
</dd>"
rs760754	"<dd>
<div class=""gray"">None</div>
</dd>"
rs142926620	"<dd>
<div class=""gray"">None</div>
</dd>"
rs186816363	"<dd>
<div class=""gray"">None</div>
</dd>"
rs73187228	"<dd>
<div class=""gray"">None</div>
</dd>"
rs191583505	"<dd>
<div class=""gray"">None</div>
</dd>"
rs4838857	"<dd>
<div class=""gray"">None</div>
</dd>"
rs151103101	"<dd>
<div class=""gray"">None</div>
</dd>"
rs9628295	"<dd>
<div class=""gray"">None</div>
</dd>"
rs141346297	"<dd>
<div class=""gray"">None</div>
</dd>"
rs730340	"<dd>
<div class=""gray"">None</div>
</dd>"
rs760755	"<dd>
<div class=""gray"">None</div>
</dd>"
rs79161610	"<dd>
<div class=""gray"">None</div>
</dd>"
rs145182321	"<dd>
<div class=""gray"">None</div>
</dd>"
rs116131882	"<dd>
<div class=""gray"">None</div>
</dd>"
rs9628267	"<dd>
<div class=""gray"">None</div>
</dd>"
rs9628268	"<dd>
<div class=""gray"">None</div>
</dd>"
rs28587396	"<dd>
<div class=""gray"">None</div>
</dd>"
rs73187230	"<dd>
<div class=""gray"">None</div>
</dd>"
rs140824689	"<dd>
<div class=""gray"">None</div>
</dd>"
rs184900436	"<dd>
<div class=""gray"">None</div>
</dd>"
rs150078803	"<dd>
<div class=""gray"">None</div>
</dd>"
rs189570616	"<dd>
<div class=""gray"">None</div>
</dd>"
rs181672920	"<dd>
<div class=""gray"">None</div>
</dd>"
rs185378020	"<dd>
<div class=""gray"">None</div>
</dd>"
rs189388238	"<dd>
<div class=""gray"">None</div>
</dd>"
rs111287080	"<dd>
<div class=""gray"">None</div>
</dd>"
rs181406607	"<dd>
<div class=""gray"">None</div>
</dd>"
rs143496535	"<dd>
<div class=""gray"">None</div>
</dd>"
rs186513078	"<dd>
<div class=""gray"">None</div>
</dd>"
rs189712576	"<dd>
<div class=""gray"">None</div>
</dd>"
rs9628297	"<dd>
<div class=""gray"">None</div>
</dd>"
rs143611846	"<dd>
<div class=""gray"">None</div>
</dd>"
rs147225758	"<dd>
<div class=""gray"">None</div>
</dd>"
rs180958374	"<dd>
<div class=""gray"">None</div>
</dd>"
rs140580132	"<dd>
<div class=""gray"">None</div>
</dd>"
rs9628298	"<dd>
<div class=""gray"">None</div>
</dd>"
rs75739603	"<dd>
<div class=""gray"">None</div>
</dd>"
rs186205202	"<dd>
<div class=""gray"">None</div>
</dd>"
rs190961936	"<dd>
<div class=""gray"">None</div>
</dd>"
rs115221550	"<dd>
<div class=""gray"">None</div>
</dd>"
rs150813131	"<dd>
<div class=""gray"">None</div>
</dd>"
rs139253440	"<dd>
<div class=""gray"">None</div>
</dd>"
rs150021104	"<dd>
<div class=""gray"">None</div>
</dd>"
rs145239854	"<dd>
<div class=""gray"">None</div>
</dd>"
rs56007883	"<dd>
<div class=""gray"">None</div>
</dd>"
rs140145465	"<dd>
<div class=""gray"">None</div>
</dd>"
rs17248210	"<dd>
<div class=""gray"">None</div>
</dd>"
rs183313468	"<dd>
<div class=""gray"">None</div>
</dd>"
rs143771877	"<dd>
<div class=""gray"">None</div>
</dd>"
rs35779629	"<dd>
<div class=""gray"">None</div>
</dd>"
rs146883331	"<dd>
<div class=""gray"">None</div>
</dd>"
rs140695825	"<dd>
<div class=""gray"">None</div>
</dd>"
rs62239294	"<dd>
<div class=""gray"">None</div>
</dd>"
rs143029206	"<dd>
<div class=""gray"">None</div>
</dd>"
rs151155342	"<dd>
<div class=""gray"">None</div>
</dd>"
rs68009856	N/A
rs112915006	"<dd>
<div class=""gray"">None</div>
</dd>"
rs5014948	"<dd>
<div class=""gray"">None</div>
</dd>"
rs71311689	"<dd>
<div class=""gray"">None</div>
</dd>"
rs71311690	"<dd>
<div class=""gray"">None</div>
</dd>"
rs188664276	"<dd>
<div class=""gray"">None</div>
</dd>"
rs74206645	N/A
rs62239295	"<dd>
<div class=""gray"">None</div>
</dd>"
rs187338442	"<dd>
<div class=""gray"">None</div>
</dd>"
rs71311691	"<dd>
<div class=""gray"">None</div>
</dd>"
rs77542859	N/A
rs62239296	"<dd>
<div class=""gray"">None</div>
</dd>"
rs148096552	N/A
rs71198230	"<dd>
<div class=""gray"">None</div>
</dd>"
rs141829889	"<dd>
<div class=""gray"">None</div>
</dd>"
rs116914202	"<dd>
<div class=""gray"">None</div>
</dd>"
rs115569168	"<dd>
<div class=""gray"">None</div>
</dd>"
rs150647051	"<dd>
<div class=""gray"">None</div>
</dd>"
rs191339295	"<dd>
<div class=""gray"">None</div>
</dd>"
rs140059197	"<dd>
<div class=""gray"">None</div>
</dd>"
rs12484680	"<dd>
<div class=""gray"">None</div>
</dd>"
rs12484379	"<dd>
<div class=""gray"">None</div>
</dd>"
rs12484691	"<dd>
<div class=""gray"">None</div>
</dd>"
rs183917259	"<dd>
<div class=""gray"">None</div>
</dd>"
rs150072192	"<dd>
<div class=""gray"">None</div>
</dd>"
rs17183551	"<dd>
<div class=""gray"">None</div>
</dd>"
rs193257470	"<dd>
<div class=""gray"">None</div>
</dd>"
rs35988447	"<dd>
<div class=""gray"">None</div>
</dd>"
rs9628299	"<dd>
<div class=""gray"">None</div>
</dd>"
rs185012797	"<dd>
<div class=""gray"">None</div>
</dd>"
rs190204028	"<dd>
<div class=""gray"">None</div>
</dd>"
rs78967127	"<dd>
<div class=""gray"">None</div>
</dd>"
rs145398501	"<dd>
<div class=""gray"">None</div>
</dd>"
rs72490263	"<dd>
<div class=""gray"">None</div>
</dd>"
rs113203525	"<dd>
<div class=""gray"">None</div>
</dd>"
rs181914805	"<dd>
<div class=""gray"">None</div>
</dd>"
rs57148818	"<dd>
<div class=""gray"">None</div>
</dd>"
rs9617110	"<dd>
<div class=""gray"">None</div>
</dd>"
rs9617111	"<dd>
<div class=""gray"">None</div>
</dd>"
rs142017879	"<dd>
<div class=""gray"">None</div>
</dd>"
rs118057628	"<dd>
<div class=""gray"">None</div>
</dd>"
rs5771202	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs116587393	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs11101951	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs140283535	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs9628269	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs188688159	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs60452707	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs73893131	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs180725914	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs73433387	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs114688789	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs185157037	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs113626810	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs182420931	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs150384257	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs36078816	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs187374073	"<dd>
<span>PANX2 : 2KB Upstream Variant</span>
</dd>"
rs191827973	"<dd>
<span>PANX2 : Intron Variant</span>
</dd>"
rs114230638	"<dd>
<span>PANX2 : Intron Variant</span>
</dd>"
rs183552905	"<dd>
<span>PANX2 : Intron Variant</span>
</dd>"
rs185640139	"<dd>
<span>PANX2 : Intron Variant</span>
</dd>"
rs149566956	"<dd>
<span>PANX2 : Intron Variant</span>
</dd>"
rs3817816	"<dd>
<span>PANX2 : Intron Variant</span>
</dd>"
rs190300708	"<dd>
<span>PANX2 : Intron Variant</span>
</dd>"
rs74978794	"<dd>
<span>PANX2 : Intron Variant</span>
</dd>"
